OCESN-87574665-87571216,OCESN,Château-Renault - Vendôme-Villiers-s-Loir,3
OCE637179,OCESN,Car EPINAL-MIRECOURT-CONTREX-NEUFCHATEAU,3
OCE637180,OCESN,Car BRUYERES - LUNEVILLE,3
OCE637135,OCESN,Car METZ - LONGWY,3
OCESN-87194001-87192039,OCESN,Longwy - Metz-Ville,3
OCE637148,OCESN,Car BUSSANG - REMIREMONT,3
OCE637171,OCESN,Car LA BRESSE - REMIREMONT,3
OCE637145,OCESN,Car THIONVILLE - AUDUN LE ROMAN,3
OCE637137,OCESN,Car BITCHE - SARREGUEMINES,3
OCE637138,OCESN,Car LUTZELBOURG - SARREBOURG,3
OCE637144,OCESN,Car METZ - VERDUN,3
OCESN-87592006-87726802,OCESN,Limoges-Bénédictins - Roanne,3
OCESN-87641001-87726802,OCESN,Montluçon-Ville - Roanne,3
OCESN-87734004-87594093,OCESN,Clermont-Ferrand - Ussel,3
OCESN-87317586-87223263,OCESN,Boulogne Ville - Lille Europe,2
OCESN-87281006-87223263,OCESN,Dunkerque - Lille Europe,2
OCESN-87223263-87317057,OCESN,Lille Europe - Rang du Fl. Verton Ber.,2
OCESN-87478404-87396002,OCESN,Laval - Le Mans,2
OCESN-87172007-87172254,OCESN,Charleville-Mézières - Sedan,2
OCE337,OCESN,LES ARCS/VINTIMILLE,2
OCESN-80253914-87193615,OCESN,Saarbrucken-Hbf - Sarreguemines,2
OCE327,OCESN,Metz - Trier HBF,2
OCE324,OCESN,Nancy - Longwy - Luxembourg,2
OCESN-87672725-87672006,OCESN,Oloron-Ste-Marie - Pau,2
OCE626,OCESN,Avignon-Port Bou,2
OCE240747,OCESN,tram-train-SGS,2
OCE577,OCESN,Strasbourg - Kehl,2
OCE16630,OCESN,Mulhouse ville Freiburg,2
OCE323,OCESN,Nancy - Metz - Luxembourg,2
OCESN-82001000-87191007,OCESN,Luxembourg - Thionville,2
OCESN-87763607-87763003,OCENI,Briançon - Gap,3
OCESN-87765008-87773002,OCESN,Avignon-Centre - Montpellier-Saint-Roch,2
OCESN-85000109-87182063,OCESN,Basel-SBB - Mulhouse,2
OCE200734,OCESN,Strasbourg - Mulhouse - Bâle,2
OCE367,OCESN,Besançon TGV - Besançon - Morteau - la Chaux de Fonds,2
OCESN-87598219-87718619,OCESN,Le Locle-Col-des-Roches - Morteau,2
OCESN-87718007-85043141,OCESN,Besançon-Viotte - La Chaux-de-Fonds,2
OCE192718,OCESN,Pontarlier Frasne Vallorbe (autocar et train),2
OCE368,OCESN,Dole Pontarlier -Besançon Dole St Claude,2
OCE50,OCESN,Lyon - Genève,2
OCE49,OCESN,Lyon - Bellegarde - Evian,2
OCE222,OCESN,BELLEGARDE GENEVE,2
OCESN-87571240-87571000,OCESN,St-Pierre-des-Corps - Tours,7
OCE645593,OCESN,Strasbourg - Lauterbourg,3
OCE413,OCESN,TOURS-ST PIERRE NAVETTES TGV,7
OCE645579,OCESN,Strasbourg - Sarrebruck,3
OCE645588,OCESN,Strasbourg - Haguenau - Wissembourg,3
OCE645640,OCESN,Mulhouse - Mullheim,3
OCE645599,OCESN,Colmar - Metzeral,3
OCE645613,OCESN,Strasbourg - Kehl,3
OCE777849,OCESN,Strasbourg - Molsheim - Rothau - Saales - St Dié,3
OCE645627,OCESN,Mulhouse - Thann - Kruth,3
OCESN-87182667-87182568,OCESN,Lutterbach (Haut-Rhin) - Thann,3
OCE649575,OCESN,Mulhouse-Belfort,3
OCESN-87213421-87213470,OCESN,Soultz-sous-Forêts - Wissembourg,3
OCE629111,OCESN,Bordeaux - Hendaye - Irun,2
OCESN-87673004-87677005,OCESN,Bayonne - Hendaye,3
OCE629110,OCESN,Bordeaux - Arcachon,2
OCESN-87582668-87581009,OCESN,Arcachon - Bordeaux-St-Jean,2
OCESN-87673004-87672006,OCESN,Bayonne - Pau,2
OCE629113,OCESN,Bordeaux - Mont de Marsan,3
OCESN-87671016-87673103,OCESN,Mont-de-Marsan - Morcenx,2
OCESN-87581199-87581256,OCESN,Macau - Pauillac,3
OCE629112,OCESN,Bordeaux - Le Verdon,2
OCESN-87581389-87581199,OCESN,Le-Verdon - Macau,3
OCE629118,OCESN,St Mariens - Bordeaux,2
OCESN-87672139-87673202,OCESN,Coarraze-Nay - Dax,3
OCESN-87673202-87672006,OCESN,Dax - Pau,2
OCE629104,OCESN,Bordeaux - Dax - Tarbes,2
OCESN-87582668-87582478,OCESN,Arcachon - Biganos-Facture,3
OCESN-87594002-87594382,OCESN,Brive-la-Gaillarde - Condat-le-Lardin,3
OCESN-87594002-87595009,OCESN,Brive-la-Gaillarde - Périgueux,2
OCE629116,OCESN,Pau - Oloron - Bedous,2
OCE629107,OCESN,Bayonne - St Jean Pied de Port,2
OCESN-87673202-87677005,OCESN,Dax - Hendaye,2
OCESN-87584268-87584052,OCESN,Bergerac - Libourne,3
OCE629114,OCESN,Sarlat - Bergerac - Bordeaux,2
OCESN-87584268-87595827,OCESN,Bergerac - Sarlat,3
OCESN-87584441-87584474,OCESN,Lalinde - Trémolat,3
OCESN-87581009-87582775,OCESN,Bordeaux-St-Jean - Langon,2
OCE629108,OCESN,Bordeaux - Agen,2
OCESN-87586008-87581009,OCESN,Agen - Bordeaux-St-Jean,2
OCESN-87586008-87595009,OCESN,Agen - Périgueux,2
OCESN-87584052-87584508,OCESN,Libourne - St-Denis-de-Pile,3
OCE1069887,OCESN,Lyon - Le Puy,3
OCESN-87395814-87734699,OCESN,Clermont-Ferrand-sncf-P - Le Puy-en-Velay,3
OCESN-87641001-87734053,OCESN,Montluçon-Ville - Riom-Châtel-Guyon,3
OCESN-87641415-87641001,OCESN,Commentry - Montluçon-Ville,2
OCESN-87734251-87645002,OCESN,Arvant - Aurillac,3
OCESN-87645002-87645507,OCESN,Aurillac - Neussargues,3
OCESN-87734269-87734202,OCESN,Brioude - Issoire,3
OCESN-87395814-87641001,OCESN,Clermont-Ferrand-sncf-P - Montluçon-Ville,3
OCESN-87645002-87395814,OCESN,Aurillac - Clermont-Ferrand-sncf-P,3
OCESN-87734251-87395814,OCESN,Arvant - Clermont-Ferrand-sncf-P,3
OCESN-87645002-87594002,OCESN,Aurillac - Brive-la-Gaillarde,2
OCESN-87734459-87734475,OCESN,Pont-de-Dore - Thiers,3
OCESN-87734004-87734475,OCESN,Clermont-Ferrand - Thiers,2
OCESN-87645002-87613091,OCESN,Aurillac - Figeac,3
OCESN-87734004-87734426,OCESN,Clermont-Ferrand - Vertaizon,3
OCESN-87645002-87734004,OCESN,Aurillac - Clermont-Ferrand,2
OCE726008,OCESN,Dijon - Nevers,2
OCE725925,OCESN,Decize - Nevers - Cosne,2
OCE725906,OCESN,Nevers - Paray - Lyon (Multi-Activités),3
OCE725913,OCESN,Paris Bercy - Auxerre - Morvan,2
OCESN-87713040-87683268,OCESN,Dijon-Ville - Laroche-Migennes,2
OCESN-87713040-87713115,OCESN,Dijon-Ville - Les Laumes-Alésia,2
OCESN-87683268-87682302,OCESN,Laroche-Migennes - Montereau,3
OCESN-87725002-87713040,OCESN,Chalon-sur-Saône - Dijon-Ville,2
OCE725919,OCESN,Dijon - Bourg en Bresse (Multi-Activités),2
OCE725917,OCESN,Dijon - Is sur Tille,2
OCESN-87172007-87172130,OCESN,Charleville-Mézières - Givet,2
OCE16,OCESN,Nantes - Redon - Rennes - St Malo,2
OCESN-87481002-87471003,OCESN,Nantes - Rennes,2
OCE18,OCESN,Nantes - Quimper - Brest,2
OCESN-87481002-87471300,OCESN,Nantes - Redon,2
OCESN-87476002-87474098,OCESN,Lorient - Quimper,2
OCESN-87476002-87474155,OCESN,Lorient - Rosporden,3
OCESN-87471300-87476606,OCESN,Redon - Vannes,3
OCESN-87476002-87476606,OCESN,Lorient - Vannes,2
OCESN-87476002-87471300,OCESN,Lorient - Redon,3
OCE10,OCESN,Dol - Dinan - Saint Brieuc - Lannion,2
OCE11,OCESN,Guingamp - Paimpol,2
OCE12,OCESN,Guingamp - Carhaix,2
OCESN-87473504-87473207,OCESN,Carhaix - Guingamp,2
OCESN-87481648-87471359,OCESN,Châteaubriant - Retiers,3
OCE9,OCESN,Morlaix - Roscoff,2
OCESN-87545756-87545707,OCESN,Châteaudun - Voves,2
OCE121,OCESN,Tours Chinon,2
OCE77,OCESN,Poitiers - Tours,2
OCE705738,OCESN,Tours - Nevers,2
OCE645596,OCESN,Commentry / Montluçon / Vierzon,2
OCESN-87543017-87543066,OCESN,Aubrais-(les) - Château-Gaillard,3
OCESN-87543017-87571000,OCESN,Aubrais-(les) - Tours,3
OCESN-87571794-87571000,OCESN,Port-Boulet - Tours,3
OCE120,OCESN,PARIS CHARTRES NOGENT,2
OCESN-87394007-87393256,OCESN,Chartres - La Verrière,3
OCESN-87393256-87394130,OCESN,La Verrière - Maintenon,3
OCE705613,OCESN,BUS Tx PARIS- TROYES - BELFORT,3
OCESN-87142125-87713040,OCESN,Culmont-Chalindrey - Dijon-Ville,3
OCE977881,OCESN,BUS CT CGV DIJON,3
OCESN-87174003-87171009,OCESN,Châlons-en-Champagne - Reims,2
OCE705641,OCESN,BUS TER CHARLEVILLE - GIVET,3
OCE705660,OCESN,BUS TX CGV - METZ,3
OCE977891,OCESN,BUS TX CHARLEVILLE - HIRSON,3
OCESN-87718007-87718544,OCESN,Besançon-Viotte - Le Valdahon,2
OCE334,OCESN,Belfort  Vesoul - Belfort  Epinal Nancy,2
OCESN-87743005-87718239,OCESN,Bourg-en-Bresse - Lons-le-Saunier,3
OCE646,OCESN,Perpignan-Villefranche,2
OCESN-87775288-87775007,OCESN,Alès - Nîmes,2
OCESN-87783001-87783241,OCESN,Millau - St-Chély-d'Apcher,3
OCESN-87615286-87615161,OCESN,Carcassonne - Limoux,2
OCESN-87615286-87615260,OCESN,Carcassonne - Quillan,2
OCESN-87734350-87783282,OCESN,Langogne - Marvejols,3
OCESN-87615286-87781104,OCESN,Carcassonne - Narbonne,2
OCESN-87597609-87592006,OCESN,Guéret - Limoges-Bénédictins,2
OCE116622,OCESN,LIMOGES - ANGOULEME,2
OCE104647,OCESN,LIMOGES - PERIGUEUX - BORDEAUX,2
OCESN-87693630-87592824,OCESN,Limoges-CIEL - St-Yrieix-la-Perche,3
OCESN-87594002-87592006,OCESN,Brive-la-Gaillarde - Limoges-Bénédictins,2
OCESN-87592121-87592006,OCESN,Eymoutiers-Vassiviere - Limoges-Bénédictins,2
OCESN-87592121-87594093,OCESN,Eymoutiers-Vassiviere - Ussel,3
OCE104652,OCESN,BRIVE - TULLE - USSEL - CLERMONT FD,2
OCESN-87594002-87594499,OCESN,Brive-la-Gaillarde - Tulle,2
OCESN-87594275-87594093,OCESN,Meymac - Ussel,3
OCE364,OCESN,Epinal - St-Dié,2
OCE331,OCESN,Metz - Béning - Sarreguemines,2
OCE357,OCESN,Nancy - Toul - Neufchâteau,2
OCE356,OCESN,Nancy - Pont-St-Vincent - Culmont-Chalindrey,2
OCE355,OCESN,Nancy - Bar le Duc - Reims,2
OCE360,OCESN,Metz - Bar le Duc - Reims,2
OCE358,OCESN,Luxembourg - Nancy - Epinal - Remiremont,2
OCE362,OCESN,Metz - Hagondange - Conflans-Jarny - Verdun,2
OCE330,OCESN,Sarreguemines - Sarre-Union,2
OCE329,OCESN,Longwy-Thionville-Bouzonville,3
OCE701660,OCESN,CGV-METZ (Multi),2
OCESN-87175042-87141002,OCESN,Bar-le-Duc - Nancy-Ville,2
OCESN-87192666-87191114,OCESN,Conflans-Jarny - Hagondange,2
OCESN-87192666-87192039,OCESN,Conflans-Jarny - Metz-Ville,2
OCESN-87192666-87175778,OCESN,Conflans-Jarny - Verdun,2
OCESN-87192039-87175778,OCESN,Metz-Ville - Verdun,2
OCESN-87191114-87175778,OCESN,Hagondange - Verdun,3
OCESN-87192666-87192435,OCESN,Conflans-Jarny - Onville,3
OCESN-87192658-87192666,OCESN,Baroncourt - Conflans-Jarny,3
OCESN-87192666-87192468,OCESN,Conflans-Jarny - Pagny-sur-Moselle,3
OCESN-82001000-87192039,OCESN,Luxembourg - Metz-Ville,3
OCESN-87172007-87191007,OCESN,Charleville-Mézières - Thionville,2
OCESN-87141002-87144451,OCESN,Nancy-Ville - Remiremont,2
OCE288845,OCESN,Nancy-Verdun,2
OCE4621,OCESN,Toulouse / Rodez,2
OCE4620,OCESN,Toulouse / Mazamet,2
OCE4619,OCESN,Toulouse / Latour de Carol,2
OCESN-87611616-87611004,OCESN,Foix - Toulouse-Matabiau,2
OCESN-87594002-87611004,OCESN,Brive-la-Gaillarde - Toulouse-Matabiau,2
OCE4629,OCESN,Toulouse / Brive,2
OCE4626,OCESN,Toulouse / Luchon / Pau,2
OCE4630,OCESN,Toulouse / Agen / Bordeaux,2
OCESN-87611244-87611004,OCESN,Montauban-Ville-Bourbon - Toulouse-Matabiau,2
OCE4623,OCESN,Brive / Rodez,3
OCESN-87613109-87613422,OCESN,Capdenac - Rodez,3
OCESN-87444711-87444562,OCESN,Alençon - Surdon,2
OCE517,OCESN,Rouen Serqueux (GISORS) Amiens Lille (Le Tréport),2
OCE697624,OCESN,ROUEN-AMIENS-DOUAI-LILLE (Multi),2
OCESN-87413013-87413740,OCESN,Le Havre - Rolleville,2
OCESN-87413013-87413724,OCESN,Le Havre - Montivilliers,2
OCESN-87413344-87413013,OCESN,Bréauté-Beuzeville - Le Havre,3
OCESN-87413344-87413542,OCESN,Bréauté-Beuzeville - Fécamp,2
OCE645687,OCESN,ROUEN LE HAVRE,2
OCESN-87484303-87481002,OCESN,Cholet - Nantes,2
OCESN-87481440-87481002,OCESN,Clisson - Nantes,0
OCESN-87396002-87394296,OCESN,Le Mans - Nogent-le-Rotrou,2
OCESN-87396325-87396002,OCESN,La Ferté-Bernard - Le Mans,3
OCESN-87486019-87486449,OCESN,La Roche-sur-Yon - Les Sables-d'Olonne,3
OCESN-87478404-87471508,OCESN,Laval - Vitré,3
OCESN-87471003-87396408,OCESN,Rennes - Sablé-sur-Sarthe,2
OCESN-87484006-87471003,OCESN,Angers-St-Laud - Rennes,3
OCESN-87396408-87471508,OCESN,Sablé-sur-Sarthe - Vitré,3
OCESN-87481002-87471508,OCESN,Nantes - Vitré,3
OCESN-87484006-87487603,OCESN,Angers-St-Laud - Saumur,3
OCESN-87481002-87481283,OCESN,Nantes - Pornic,2
OCESN-87481002-87486571,OCESN,Nantes - St-Gilles-Croix-de-Vie,2
OCESN-87313874-87411017,OCESN,Amiens - Rouen-Rive-Droite,2
OCE973883,OCESN,AMIENS - LILLE CARS TRAVAUX,3
OCESN-87313759-87313510,OCESN,Abancourt - Beauvais-Gare-SNCF,3
OCE817880,OCESN,Amiens - Paris CARS TRAVAUX,3
OCE821848,OCESN,St Q-CL-GOU PN CARS TRAVAUX,3
OCE977946,OCESN,AMIENS - LAON - ST QUENTIN CARS TRAVAUX,3
OCE857850,OCESN,LAON-HIRSON TX,3
OCESN-87271593-87588954,OCESN,Crépy-en-Valois - Laon-Gare-Routière-Poma,3
OCE1037891,OCESN,PARIS-LAON,3
OCESN-87313510-87276469,OCESN,Beauvais-Gare-SNCF - Persan-Beaumont,3
OCE973909,OCESN,BEAUVAIS - LE TREPORT CARS TRAVAUX,3
OCE925885,OCESN,AMIENS-ABBEVILLE-CALAIS,3
OCE90,OCESN,Royan - Angoulême,2
OCESN-87583005-87491001,OCESN,Angoulême - Saintes,2
OCESN-87583005-87491803,OCESN,Angoulême - Royan,2
OCESN-87491803-87491001,OCESN,Royan - Saintes,3
OCE84,OCESN,La Rochelle - Bordeaux,2
OCE83,OCESN,La Rochelle Porte Dauphine - Saintes,2
OCESN-87437798-87485144,OCESN,La-Rochelle-Pt-Dauphine - Rochefort,2
OCE705965,OCESN,MARSEILLE/AVIGNON/ORANGE via RGC ARS et CNV,2
OCE216736,OCESN,CARPENTRAS / AVIGNON TGV,2
OCE340,OCESN,MARSEILLE/AIX/PERTUIS,2
OCE705966,OCESN,MARSEILLE/MIRAMAS via PDB,2
OCE336,OCESN,MARSEILLE/LES ARCS,2
OCESN-87763607-87763029,OCESN,Briançon - Valence-TGV,3
OCESN-87763029-87763300,OCESN,Valence-TGV - Veynes-Dévoluy,3
OCESN-87763003-87763029,OCESN,Gap - Valence-TGV,3
OCESN-87751404-87751362,OCESN,Aix-en-Provence - Pertuis,3
OCESN-87761841-87763029,OCESN,Die - Valence-TGV,3
OCESN-87761841-87763003,OCESN,Die - Gap,3
OCESN-87761783-87761247,OCESN,Crest - Livron,3
OCESN-87765008-87765107,OCESN,Avignon-Centre - Orange,2
OCESN-87755629-87755009,OCESN,Hyères - Toulon,3
OCESN-87761874-87763029,OCESN,Luc-en-Diois - Valence-TGV,3
OCESN-87755314-87755009,OCESN,La Pauline-Hyères - Toulon,3
OCESN-87765008-87761007,OCESN,Avignon-Centre - Valence-Ville,2
OCE889861,OCESN,Cars travaux SE - ROA,3
OCE709854,OCESN,Cars travaux VDR (05),3
OCESN-87697136-87722587,OCESN,Lyon-Perrache-Gare-Rout - Vienne,3
OCESN-87764472-87764308,OCESN,Le Teil - Pierrelatte,3
OCESN-87761494-87556506,OCESN,St-Peray - Valence-Gare-Routière,3
OCESN-87765008-87698555,OCESN,Avignon-Centre - Le-Teil-Centre,3
OCESN-87697128-87761007,OCESN,Lyon-Part-Dieu-Gare-Rou - Valence-Ville,3
OCESN-87761247-87761494,OCESN,Livron - St-Peray,3
OCESN-87698555-87764308,OCESN,Le-Teil-Centre - Pierrelatte,3
OCESN-87697128-87722587,OCESN,Lyon-Part-Dieu-Gare-Rou - Vienne,3
OCE709853,OCESN,Cars travaux VCE GE (61),3
OCESN-87335521-87761718,OCESN,Grenoble-Gare-Routière - St-Marcellin,3
OCESN-87697136-87723494,OCESN,Lyon-Perrache-Gare-Rout - St-André-le-Gaz,3
OCE889852,OCESN,Cars travaux Lyon Grenoble (01-62),3
OCESN-87335521-87697128,OCESN,Grenoble-Gare-Routière - Lyon-Part-Dieu-Gare-Rou,3
OCESN-87741009-87697128,OCESN,Chambéry-Chal.-les-Eaux - Lyon-Part-Dieu-Gare-Rou,3
OCESN-87726729-87726000,OCESN,Firminy - St-Etienne-Châteaucreux,3
OCE889858,OCESN,Cars travaux LY - SE - FNY - LPU,3
OCE761847,OCESN,Cars TX LYD-CR-BSM,3
OCE725870,OCESN,Cars travaux Maurienne,3
OCE889853,OCESN,Cars travaux sillon alpin (02 60 50),3
OCESN-87741009-87747006,OCESN,Chambéry-Chal.-les-Eaux - Grenoble,2
OCE797853,OCESN,cars tx  EVI AE ACY,3
OCE797854,OCESN,cars tx ACY SGB,3
OCE765846,OCESN,Cars travaux BGD-AE-EVI,3
OCESN-87745000-85010082,OCESN,Bellegarde-Gare - Genève,3
OCE801885,OCESN,SGB-VLO,3
OCESN-87746008-87746305,OCESN,Annecy - La Roche-sur-Foron,2
OCESN-87746784-87151589,OCESN,Chamonix-Mont-Blanc - Le Châtelard-Frontière,3
OCESN-87212225-87212027,OCESN,Saverne - Strasbourg,2
OCESN-87215012-87212027,OCESN,Sarrebourg - Strasbourg,2
OCE200740,OCESN,Strasbourg - Metz,2
OCE200737,OCESN,Haguenau- Strasbourg,2
OCE637330,OCESN,Wissembourg - Strasbourg,2
OCE597,OCESN,Lauterbourg - Strasbourg,2
OCESN-87214577-87212027,OCESN,Molsheim - Strasbourg,2
OCESN-87338525-87193615,OCESN,Krimmeri-Meinau - Sarreguemines,2
OCESN-87144014-87212027,OCESN,St-Dié-des-Vosges - Strasbourg,2
OCESN-87214783-87212027,OCESN,Saales - Strasbourg,2
OCE200731,OCESN,Strasbourg - Sélestat Omnibus,2
OCESN-87212027-87214056,OCESN,Strasbourg - Sélestat,2
OCESN-87182014-87182063,OCESN,Colmar - Mulhouse,2
OCE596,OCESN,Metzeral - Colmar,2
OCESN-87214247-87212027,OCESN,Barr - Strasbourg,2
OCESN-87214288-87212027,OCESN,Obernai - Strasbourg,2
OCESN-87214320-87212027,OCESN,Rosheim - Strasbourg,2
OCE617095,OCESN,Strasbourg - Rothau - Saales -St Dié,2
OCE535,OCESN,Mulhouse - Kruth (73500),2
OCESN-87182642-87182568,OCESN,Kruth - Thann,2
OCESN-87213058-87213256,OCESN,Haguenau - Niederbronn,2
OCESN-87213256-87212027,OCESN,Niederbronn - Strasbourg,2
OCE361,OCESN,Metz - Onville - Conflans-Jarny - Verdun,2
OCE773848,OCESN,Reims-Bar le Duc-Nancy-Luneville-Sarrebourg,2
OCESN-87144006-87192039,OCESN,Epinal - Metz-Ville,2
OCE354,OCESN,Nancy - Lunéville - Sarrebourg,2
OCE359,OCESN,Metz - Nancy - St-Dié,2
OCE326,OCESN,Metz - Rémilly - Sarrebourg,2
OCE200741,OCESN,Strasbourg - Nancy,2
OCESN-87144006-87144014,OCESN,Epinal - St-Dié-des-Vosges,2
OCE701652,OCESN,CHATEAU THIERRY-CHALONS-EPERNAY-REIMS,2
OCE701656,OCESN,CGV-REIMS-DIJON,2
OCE701659,OCESN,CGV-SEDAN,2
OCESN-87172254-87191007,OCESN,Sedan - Thionville,2
OCESN-87172007-87194274,OCESN,Charleville-Mézières - Longuyon,2
OCE917881,OCESN,EPERNAY - CHARLEVILLE,2
OCE701650,OCESN,CHARLEVILLE-GIVET,2
OCE701662,OCESN,CHARLEVILLE - HIRSON,2
OCE701648,OCESN,PARIS-ST DIZIER-BAR LE DUC,2
OCE701651,OCESN,LA FERTE MILON-REIMS,2
OCE701653,OCESN,REIMS-LAON,2
OCE777845,OCESN,CHALONS-CULMONT,2
OCESN-87713040-87175000,OCESN,Dijon-Ville - St-Dizier,2
OCE705832,OCESN,LONGUEVILLE - DIJON,2
OCESN-87142125-87118000,OCESN,Culmont-Chalindrey - Troyes,2
OCESN-87142000-87142125,OCESN,Chaumont - Culmont-Chalindrey,2
OCESN-87713040-87118000,OCESN,Dijon-Ville - Troyes,2
OCESN-87142000-87713040,OCESN,Chaumont - Dijon-Ville,2
OCE701657,OCESN,CGV-REIMS (Navettes),2
OCE697673,OCESN,LILLE-VALENCIENNES-AULNOYE-JEUMONT-VALENCIENNES-CAMBRAI,2
OCE697679,OCESN,BUSIGNY-AULNOYE-JEUMONT(p),2
OCE697675,OCESN,LILLE-VALENCIENNES-AULNOYE-HIRSON,2
OCE697688,OCESN,LILLE-LENS (Via DON),2
OCE697671,OCESN,ARRAS-ST POL-ETAPLE-CALAIS,2
OCE633148,OCESN,LILLE-DON-BETHUNE-ST POL,2
OCE697635,OCESN,RANG DU FLIERS-CALAIS,2
OCE697623,OCESN,ARRAS-DOUAI-LILLE,2
OCE633130,OCESN,BETHUNE-LENS-LILLE (via libercourt),2
OCE697684,OCESN,BUSIGNY-CAMBRAI-DOUAI-LILLE,2
OCESN-87345520-87345009,OCESN,Cambrai Ville - Douai,2
OCE633135,OCESN,LILLE-DOUAI-VALENCIENNES-CAMBRAI,2
OCE697682,OCESN,LENS-DOUAI-VALENCIENNES,2
OCE697686,OCESN,ST QUENTIN-BUSIGNY-CAMBRAI-DOUAI-LILLE,2
OCE633124,OCESN,LILLE-COMINES,2
OCE633126,OCESN,LILLE-DUNKERQUE,2
OCE633127,OCESN,DUNKERQUE-CALAIS,2
OCE633129,OCESN,LILLE-CALAIS,2
OCE633125,OCESN,ARRAS-HAZEBROUCK-DUNKERQUE,2
OCESN-87313510-87271007,OCESN,Beauvais-Gare-SNCF - Paris-Nord,2
OCE136634,OCESN,PARIS - PERSAN BEAUMONT - BEAUVAIS,2
OCE136635,OCESN,BEAUVAIS - ABANCOURT - LE TREPORT(2 sqx-bvs),2
OCE232740,OCESN,PARIS - LE TREPORT (2trains)(+3trains à la mer,2
OCESN-87317529-87271007,OCESN,Le Tréport-Mers-Les-B - Paris-Nord,2
OCE128626,OCESN,CREIL - BEAUVAIS,2
OCE128629,OCESN,PARIS - COMPIEGNE - ST QUENTIN,2
OCE649566,OCESN,AMIENS - ABBEVILLE,2
OCE128631,OCESN,AMIENS - ABBEVILLE - LE TREPORT MERS(5 trains),2
OCE132635,OCESN,COMPIEGNE - AMIENS,2
OCE128628,OCESN,PARIS - AMIENS,2
OCE531,OCESN,AMIENS - TERGNIER - LAON - ST QUENTIN,2
OCE527,OCESN,AMIENS - ALBERT,2
OCE697637,OCESN,AMIENS-BOULOGNE-CALAIS (Multi),2
OCE685609,OCESN,AMIENS - SERQUEUX,2
OCE697677,OCESN,AULNOYE-LAON (Multi),2
OCE649563,OCESN,LAON - HIRSON,2
OCE685617,OCESN,TERGNIER-BUSIGNY,2
OCE530,OCESN,ST QUENTIN - BUSIGNY,2
OCE532,OCESN,PARIS - CREPY - SOISSONS - LAON,2
OCE653580,OCESN,GIVERNY,2
OCE516,OCESN,Paris / Rouen R.D.,2
OCESN-87413542-87413013,OCESN,Fécamp - Le Havre,2
OCE645688,OCESN,ELBEUF YVETOT,2
OCE536,OCESN,Paris Evreux Caen,2
OCESN-87381244-87411470,OCESN,Gisors - Serqueux,2
OCE128635,OCESN,Rouen R.D. / Dieppe,2
OCE581,OCESN,Lisieux / Caen / Cherbourg,2
OCESN-87444265-87444372,OCESN,Lisieux - Trouville-Deauville,2
OCESN-87444414-87444372,OCESN,Dives-Cabourg - Trouville-Deauville,2
OCE584,OCESN,Caen / St Lo / Coutances / Granville,2
OCE589,OCESN,Lisieux / Saint Lo,2
OCE585,OCESN,Caen / Rennes,2
OCESN-87444000-87471003,OCESN,Caen - Rennes,2
OCESN-87444000-87396002,OCESN,Caen - Le Mans,2
OCESN-87471003-87471359,OCESN,Rennes - Retiers,2
OCE5,OCESN,Rennes - Saint Malo,2
OCE14,OCESN,Rennes - Auray - Quiberon,2
OCESN-87473223-87473009,OCESN,Lannion - St-Brieuc,2
OCE8,OCESN,Saint Brieuc - Brest,2
OCE164687,OCESN,Laval-Vitré-Rennes,2
OCESN-87471003-87471508,OCESN,Rennes - Vitré,2
OCE7,OCESN,Rennes - Saint Brieuc,2
OCE171,OCESN,Lannion - Brest,2
OCE1,OCESN,Rennes - Brest,2
OCE6,OCESN,Rennes - Redon,2
OCESN-87471300-87471003,OCESN,Redon - Rennes,2
OCE4,OCESN,Redon - Quimper,2
OCE2,OCESN,Rennes - Quimper,2
OCE123,OCESN,Tours- Chateau Du Loir- Le Mans,2
OCE681596,OCESN,Chateau du Loir - Le Mans - Alençon,2
OCESN-87444539-87396002,OCESN,Argentan - Le Mans,2
OCE37,OCESN,Tours -Caen,2
OCE24,OCESN,Le Mans - Angers - Nantes,2
OCE31,OCESN,Le Mans - Le Croisic,2
OCESN-87484006-87481002,OCESN,Angers-St-Laud - Nantes,2
OCE669665,OCESN,Le Mans-Laval,2
OCESN-87478404-87471003,OCESN,Laval - Rennes,2
OCE17,OCESN,Le Mans-Rennes,2
OCE685599,OCESN,Nantes - Sablé - Rennes (Virgule),2
OCE22,OCESN,Nantes - Saint-Nazaire - Le Croisic,2
OCE30,OCESN,Nantes - Redon,2
OCESN-87481002-87487603,OCESN,Nantes - Saumur,2
OCE26,OCESN,Nantes-La Roche sur Yon - Les Sables,2
OCE669677,OCESN,Nantes-Angers-Tours,2
OCE33,OCESN,Thouars - La-Roche-sur-Yon,2
OCE140648,OCESN,SAUMUR - LES SABLES D'OLONNES,2
OCE27,OCESN,Nantes - Saint-Gilles-Croix-de-Vie - Pornic,2
OCE28,OCESN,Angers - Cholet,2
OCE669661,OCESN,Nantes - Luçon - La Rochelle,2
OCE25,OCESN,Nantes - Cholet,2
OCE34,OCESN,Orléans - Tours - Nantes - Le Croisic,2
OCESN-87484006-87481788,OCESN,Angers-St-Laud - Le Croisic,2
OCESN-87571000-87545707,OCESN,Tours - Voves,2
OCE749844,OCESN,Tours - Saumur,2
OCE99,OCESN,Bressuire - Thouars - Saumur - Tours,2
OCE98,OCESN,Thouars - Saumur - Angers,2
